x,y,yaw
298309.369,4137658.797,-2.236287
298309.245,4137658.640,-2.236232
298309.122,4137658.482,-2.236200
298308.998,4137658.325,-2.236193
298308.875,4137658.168,-2.236210
298308.751,4137658.010,-2.236245
298308.628,4137657.853,-2.236294
298308.504,4137657.696,-2.236358
298308.381,4137657.538,-2.236436
298308.257,4137657.381,-2.236529
298308.134,4137657.224,-2.236636
298308.010,4137657.067,-2.236757
298307.887,4137656.909,-2.236892
298307.763,4137656.752,-2.237042
298307.640,4137656.595,-2.237206
298307.516,4137656.438,-2.237384
298307.392,4137656.281,-2.237548
298307.269,4137656.123,-2.237683
298307.145,4137655.966,-2.237789
298307.021,4137655.809,-2.237866
298306.897,4137655.652,-2.237914
298306.774,4137655.495,-2.237951
298306.650,4137655.338,-2.237983
298306.526,4137655.181,-2.238009
298306.402,4137655.024,-2.238030
298306.279,4137654.867,-2.238045
298306.155,4137654.709,-2.238056
298306.031,4137654.552,-2.238061
298305.907,4137654.395,-2.238061
298305.784,4137654.238,-2.238055
298305.660,4137654.081,-2.238044
298305.536,4137653.924,-2.238014
298305.412,4137653.767,-2.237957
298305.289,4137653.610,-2.237874
298305.165,4137653.453,-2.237766
298305.041,4137653.295,-2.237632
298304.917,4137653.138,-2.237471
298304.794,4137652.981,-2.237285
298304.670,4137652.824,-2.237073
298304.547,4137652.667,-2.236834
298304.423,4137652.509,-2.236571
298304.300,4137652.352,-2.236321
298304.176,4137652.195,-2.236108
298304.053,4137652.037,-2.235931
298303.929,4137651.880,-2.235792
298303.806,4137651.723,-2.235690
298303.682,4137651.565,-2.235625
298303.559,4137651.408,-2.235596
298303.436,4137651.250,-2.235605
298303.312,4137651.093,-2.235650
298303.189,4137650.936,-2.235733
298303.065,4137650.778,-2.235852
298302.942,4137650.621,-2.236009
298302.819,4137650.464,-2.236202
298302.695,4137650.306,-2.236433
298302.572,4137650.149,-2.236697
298302.448,4137649.992,-2.236878
298302.324,4137649.835,-2.236909
298302.201,4137649.677,-2.236792
298302.077,4137649.520,-2.236525
298301.954,4137649.363,-2.236110
298301.830,4137649.205,-2.235545
298301.707,4137649.048,-2.234832
298301.584,4137648.890,-2.233969
298301.461,4137648.733,-2.232990
298301.338,4137648.575,-2.232058
298301.215,4137648.417,-2.231193
298301.093,4137648.259,-2.230396
298300.970,4137648.101,-2.229666
298300.848,4137647.943,-2.229004
298300.725,4137647.785,-2.228410
298300.603,4137647.626,-2.227883
298300.481,4137647.468,-2.227424
298300.359,4137647.309,-2.227032
298300.237,4137647.151,-2.226708
298300.115,4137646.992,-2.226452
298299.993,4137646.834,-2.226263
298299.871,4137646.675,-2.226142
298299.749,4137646.517,-2.226088
298299.628,4137646.358,-2.226110
298299.506,4137646.200,-2.226241
298299.384,4137646.041,-2.226484
298299.262,4137645.883,-2.226839
298299.140,4137645.724,-2.227306
298299.018,4137645.566,-2.227885
298298.895,4137645.407,-2.228576
298298.773,4137645.249,-2.229379
298298.651,4137645.091,-2.230294
298298.528,4137644.933,-2.231322
298298.405,4137644.775,-2.232461
298298.282,4137644.618,-2.233650
298298.159,4137644.460,-2.234721
298298.036,4137644.303,-2.235662
298297.912,4137644.145,-2.236473
298297.789,4137643.988,-2.237155
298297.665,4137643.831,-2.237707
298297.541,4137643.674,-2.238130
298297.418,4137643.517,-2.238424
298297.294,4137643.360,-2.238588
298297.170,4137643.203,-2.238622
298297.046,4137643.046,-2.238527
298296.922,4137642.888,-2.238303
298296.799,4137642.731,-2.237949
298296.675,4137642.574,-2.237466
298296.551,4137642.417,-2.236853
298296.428,4137642.260,-2.237011
298296.304,4137642.103,-2.239819
298296.179,4137641.946,-2.244253
298296.054,4137641.790,-2.247753
298295.929,4137641.634,-2.250208
298295.803,4137641.479,-2.251619
298295.677,4137641.323,-2.251986
298295.551,4137641.168,-2.251424
298295.426,4137641.013,-2.250775
298295.300,4137640.857,-2.250207
298295.174,4137640.701,-2.249722
298295.049,4137640.546,-2.249319
298294.923,4137640.390,-2.248999
298294.798,4137640.234,-2.248761
298294.672,4137640.078,-2.248605
298294.547,4137639.923,-2.248532
298294.421,4137639.767,-2.248541
298294.296,4137639.611,-2.248603
298294.171,4137639.455,-2.248663
298294.045,4137639.300,-2.248718
298293.920,4137639.144,-2.248770
298293.794,4137638.988,-2.248818
298293.669,4137638.832,-2.248861
298293.543,4137638.677,-2.248901
298293.418,4137638.521,-2.248936
298293.293,4137638.365,-2.248968
298293.167,4137638.209,-2.248995
298293.042,4137638.054,-2.249019
298292.916,4137637.898,-2.249038
298292.791,4137637.742,-2.249054
298292.665,4137637.586,-2.249065
298292.540,4137637.431,-2.249072
298292.414,4137637.275,-2.249076
298292.289,4137637.119,-2.249079
298292.163,4137636.964,-2.249079
298292.038,4137636.808,-2.249077
298291.912,4137636.652,-2.249074
298291.787,4137636.496,-2.249069
298291.661,4137636.341,-2.249061
298291.536,4137636.185,-2.249052
298291.410,4137636.029,-2.249041
298291.285,4137635.873,-2.249028
298291.159,4137635.718,-2.249013
298291.034,4137635.562,-2.248997
298290.908,4137635.406,-2.248978
298290.783,4137635.251,-2.248957
298290.657,4137635.095,-2.248935
298290.532,4137634.939,-2.248913
298290.407,4137634.783,-2.248895
298290.281,4137634.628,-2.248880
298290.156,4137634.472,-2.248868
298290.030,4137634.316,-2.248860
298289.905,4137634.160,-2.248855
298289.779,4137634.005,-2.248854
298289.654,4137633.849,-2.248856
298289.528,4137633.693,-2.248862
298289.403,4137633.537,-2.248871
298289.277,4137633.382,-2.248883
298289.152,4137633.226,-2.248899
298289.027,4137633.070,-2.248919
298288.901,4137632.914,-2.248942
298288.776,4137632.759,-2.248968
298288.650,4137632.603,-2.248994
298288.525,4137632.447,-2.249016
298288.399,4137632.291,-2.249035
298288.274,4137632.136,-2.249050
298288.148,4137631.980,-2.249061
298288.023,4137631.824,-2.249068
298287.897,4137631.668,-2.249072
298287.772,4137631.513,-2.249073
298287.646,4137631.357,-2.249069
298287.521,4137631.201,-2.249062
298287.395,4137631.046,-2.249051
298287.270,4137630.890,-2.249037
298287.144,4137630.734,-2.249019
298287.019,4137630.578,-2.248997
298286.893,4137630.423,-2.248971
298286.768,4137630.267,-2.248946
298286.642,4137630.111,-2.248924
298286.517,4137629.955,-2.248905
298286.392,4137629.800,-2.248889
298286.266,4137629.644,-2.248876
298286.141,4137629.488,-2.248867
298286.015,4137629.332,-2.248860
298285.890,4137629.177,-2.248856
298285.764,4137629.021,-2.248856
298285.639,4137628.865,-2.248858
298285.513,4137628.709,-2.248864
298285.388,4137628.554,-2.248872
298285.263,4137628.398,-2.248884
298285.137,4137628.242,-2.248899
298285.012,4137628.086,-2.248916
298284.886,4137627.931,-2.248935
298284.761,4137627.775,-2.248953
298284.635,4137627.619,-2.248971
298284.510,4137627.463,-2.248988
298284.384,4137627.308,-2.249005
298284.259,4137627.152,-2.249022
298284.133,4137626.996,-2.249038
298284.008,4137626.841,-2.249053
298283.882,4137626.685,-2.249069
298283.757,4137626.529,-2.249084
298283.631,4137626.373,-2.249098
298283.506,4137626.218,-2.249112
298283.380,4137626.062,-2.249126
298283.255,4137625.906,-2.249139
298283.129,4137625.751,-2.249159
298283.004,4137625.595,-2.249378
298282.878,4137625.439,-2.249852
298282.753,4137625.284,-2.250265
298282.627,4137625.128,-2.250533
298282.501,4137624.972,-2.250656
298282.376,4137624.817,-2.250635
298282.250,4137624.661,-2.250469
298282.124,4137624.506,-2.250157
298281.999,4137624.350,-2.249701
298281.873,4137624.195,-2.249100
298281.748,4137624.039,-2.248354
298281.622,4137623.883,-2.247464
298281.497,4137623.727,-2.246428
298281.372,4137623.571,-2.245248
298281.247,4137623.414,-2.243936
298281.123,4137623.258,-2.242688
298280.998,4137623.101,-2.241570
298280.874,4137622.945,-2.240582
298280.750,4137622.788,-2.239724
298280.626,4137622.631,-2.238996
298280.502,4137622.474,-2.238397
298280.378,4137622.317,-2.237928
298280.255,4137622.160,-2.237590
298280.131,4137622.003,-2.237381
298280.007,4137621.845,-2.237301
298279.884,4137621.688,-2.237352
298279.760,4137621.531,-2.237533
298279.636,4137621.374,-2.237843
298279.513,4137621.217,-2.238283
298279.389,4137621.060,-2.238838
298279.265,4137620.903,-2.239312
298279.141,4137620.746,-2.239644
298279.017,4137620.589,-2.239836
298278.893,4137620.432,-2.239886
298278.769,4137620.275,-2.239795
298278.645,4137620.118,-2.239563
298278.521,4137619.961,-2.239189
298278.397,4137619.804,-2.238675
298278.273,4137619.647,-2.238128
298278.149,4137619.490,-2.237629
298278.026,4137619.333,-2.237179
298277.902,4137619.176,-2.236777
298277.779,4137619.019,-2.236424
298277.655,4137618.861,-2.236119
298277.532,4137618.704,-2.235863
298277.408,4137618.546,-2.235655
298277.285,4137618.389,-2.235496
298277.161,4137618.232,-2.235385
298277.038,4137618.074,-2.235323
298276.915,4137617.917,-2.235309
298276.791,4137617.759,-2.235344
298276.668,4137617.602,-2.235427
298276.545,4137617.445,-2.235558
298276.421,4137617.287,-2.235708
298276.298,4137617.130,-2.235854
298276.175,4137616.972,-2.235995
298276.051,4137616.815,-2.236131
298275.928,4137616.658,-2.236263
298275.804,4137616.500,-2.236387
298275.681,4137616.343,-2.236491
298275.557,4137616.186,-2.236574
298275.434,4137616.029,-2.236637
298275.310,4137615.871,-2.236679
298275.187,4137615.714,-2.236699
298275.063,4137615.557,-2.236699
298274.939,4137615.399,-2.236678
298274.816,4137615.242,-2.236636
298274.692,4137615.085,-2.236573
298274.569,4137614.928,-2.236489
298274.445,4137614.770,-2.236384
298274.322,4137614.613,-2.236259
298274.198,4137614.456,-2.236112
298274.075,4137614.298,-2.235944
298273.951,4137614.141,-2.235784
298273.828,4137613.984,-2.235745
298273.705,4137613.826,-2.235839
298273.581,4137613.669,-2.236066
298273.458,4137613.512,-2.236426
298273.334,4137613.354,-2.236920
298273.211,4137613.197,-2.237508
298273.087,4137613.040,-2.238051
298272.963,4137612.883,-2.238537
298272.839,4137612.726,-2.238966
298272.715,4137612.569,-2.239338
298272.591,4137612.412,-2.239653
298272.467,4137612.255,-2.239911
298272.343,4137612.098,-2.240113
298272.219,4137611.941,-2.240257
298272.095,4137611.785,-2.240344
298271.971,4137611.628,-2.240375
298271.847,4137611.471,-2.240348
298271.723,4137611.314,-2.240265
298271.599,4137611.157,-2.240124
298271.474,4137611.000,-2.239927
298271.350,4137610.844,-2.239686
298271.226,4137610.687,-2.239453
298271.102,4137610.530,-2.239232
298270.979,4137610.373,-2.239022
298270.855,4137610.216,-2.238825
298270.731,4137610.059,-2.238639
298270.607,4137609.902,-2.238464
298270.483,4137609.745,-2.238296
298270.359,4137609.588,-2.238137
298270.236,4137609.431,-2.237985
298270.112,4137609.273,-2.237841
298269.988,4137609.116,-2.237705
298269.864,4137608.959,-2.237577
298269.741,4137608.802,-2.237456
298269.617,4137608.645,-2.237344
298269.493,4137608.488,-2.237239
298269.370,4137608.330,-2.237142
298269.246,4137608.173,-2.237053
298269.123,4137608.016,-2.236972
298268.999,4137607.859,-2.236898
298268.875,4137607.701,-2.236833
298268.752,4137607.544,-2.236804
298268.628,4137607.387,-2.236861
298268.505,4137607.230,-2.237006
298268.381,4137607.073,-2.237239
298268.257,4137606.915,-2.237559
298268.134,4137606.758,-2.237937
298268.010,4137606.601,-2.238311
298267.886,4137606.444,-2.238679
298267.762,4137606.287,-2.239041
298267.638,4137606.130,-2.239397
298267.514,4137605.973,-2.239747
298267.390,4137605.816,-2.240092
298267.266,4137605.660,-2.240430
298267.142,4137605.503,-2.240762
298267.018,4137605.346,-2.241089
298266.893,4137605.189,-2.241409
298266.769,4137605.033,-2.241723
298266.645,4137604.876,-2.242032
298266.520,4137604.719,-2.242334
298266.396,4137604.563,-2.242631
298266.271,4137604.406,-2.242696
298266.147,4137604.250,-2.242086
298266.023,4137604.093,-2.240791
298265.899,4137603.936,-2.238848
298265.775,4137603.779,-2.236905
298265.651,4137603.622,-2.235199
298265.528,4137603.464,-2.233729
298265.405,4137603.307,-2.232496
298265.283,4137603.149,-2.231499
298265.160,4137602.991,-2.230738
298265.037,4137602.833,-2.230215
298264.915,4137602.675,-2.229927
298264.792,4137602.517,-2.229876
298264.670,4137602.358,-2.230062
298264.547,4137602.200,-2.230484
298264.425,4137602.042,-2.231142
298264.302,4137601.884,-2.232037
298264.179,4137601.727,-2.233168
298264.056,4137601.569,-2.233721
298263.933,4137601.411,-2.225871
298263.812,4137601.252,-2.216392
298263.693,4137601.092,-2.208004
298263.574,4137600.930,-2.200711
298263.457,4137600.768,-2.194513
298263.341,4137600.606,-2.189410
298263.225,4137600.443,-2.185403
298263.110,4137600.279,-2.182490
298262.995,4137600.115,-2.180670
298262.881,4137599.951,-2.179944
298262.766,4137599.787,-2.180309
298262.652,4137599.623,-2.181767
298262.537,4137599.460,-2.184315
298262.421,4137599.296,-2.187956
298262.305,4137599.133,-2.192688
298262.188,4137598.971,-2.197842
298262.071,4137598.809,-2.196630
298261.954,4137598.647,-2.187271
298261.840,4137598.483,-2.170133
298261.729,4137598.316,-2.152284
298261.620,4137598.148,-2.136351
298261.514,4137597.979,-2.122347
298261.411,4137597.808,-2.110276
298261.309,4137597.636,-2.100137
298261.209,4137597.463,-2.091926
298261.110,4137597.289,-2.085636
298261.012,4137597.115,-2.081261
298260.914,4137596.940,-2.078797
298260.817,4137596.765,-2.078237
298260.720,4137596.591,-2.079582
298260.622,4137596.416,-2.082831
298260.523,4137596.242,-2.087985
298260.424,4137596.068,-2.095049
298260.323,4137595.896,-2.103759
298260.221,4137595.724,-2.109148
298260.118,4137595.552,-2.109340
298260.016,4137595.380,-2.104323
298259.915,4137595.208,-2.094083
298259.817,4137595.034,-2.078842
298259.721,4137594.858,-2.063399
298259.627,4137594.681,-2.049663
298259.536,4137594.503,-2.037638
298259.447,4137594.324,-2.027327
298259.360,4137594.144,-2.018726
298259.274,4137593.964,-2.011830
298259.189,4137593.783,-2.006636
298259.105,4137593.601,-2.003138
298259.021,4137593.419,-2.001333
298258.938,4137593.238,-2.001218
298258.854,4137593.056,-2.002792
298258.770,4137592.874,-2.006058
298258.686,4137592.693,-2.011017
298258.600,4137592.513,-2.017673
298258.513,4137592.333,-2.024513
298258.426,4137592.153,-2.013686
298258.342,4137591.971,-1.996601
298258.260,4137591.788,-1.981386
298258.182,4137591.604,-1.968052
298258.105,4137591.420,-1.956604
298258.031,4137591.234,-1.947042
298257.958,4137591.048,-1.939364
298257.887,4137590.861,-1.933563
298257.816,4137590.674,-1.929636
298257.746,4137590.486,-1.927578
298257.677,4137590.299,-1.927386
298257.607,4137590.112,-1.929060
298257.536,4137589.924,-1.932601
298257.465,4137589.738,-1.938012
298257.392,4137589.551,-1.945295
298257.318,4137589.365,-1.953426
298257.244,4137589.180,-1.944980
298257.173,4137588.993,-1.925359
298257.105,4137588.805,-1.907753
298257.041,4137588.615,-1.892195
298256.979,4137588.425,-1.878695
298256.919,4137588.234,-1.867256
298256.862,4137588.043,-1.857874
298256.806,4137587.851,-1.850543
298256.751,4137587.658,-1.845256
298256.697,4137587.466,-1.842007
298256.644,4137587.273,-1.840791
298256.591,4137587.080,-1.841605
298256.537,4137586.888,-1.844449
298256.482,4137586.695,-1.849324
298256.427,4137586.503,-1.856234
298256.370,4137586.311,-1.865184
298256.311,4137586.120,-1.872289
298256.251,4137585.929,-1.872933
298256.192,4137585.738,-1.867092
298256.135,4137585.547,-1.854743
298256.080,4137585.354,-1.837578
298256.029,4137585.161,-1.821645
298255.981,4137584.967,-1.807485
298255.935,4137584.772,-1.795106
298255.892,4137584.577,-1.784508
298255.850,4137584.381,-1.775688
298255.810,4137584.185,-1.768641
298255.772,4137583.989,-1.763361
298255.734,4137583.793,-1.759842
298255.696,4137583.596,-1.758081
298255.659,4137583.400,-1.758075
298255.622,4137583.203,-1.759822
298255.584,4137583.007,-1.763323
298255.545,4137582.811,-1.768581
298255.505,4137582.615,-1.775600
298255.464,4137582.419,-1.783093
298255.421,4137582.224,-1.786262
298255.379,4137582.028,-1.784647
298255.337,4137581.833,-1.778239
298255.297,4137581.637,-1.767027
298255.259,4137581.440,-1.753316
298255.224,4137581.244,-1.741014
298255.191,4137581.046,-1.730190
298255.160,4137580.849,-1.720847
298255.131,4137580.651,-1.712983
298255.103,4137580.453,-1.706596
298255.077,4137580.255,-1.701683
298255.051,4137580.056,-1.698241
298255.026,4137579.858,-1.696267
298255.001,4137579.659,-1.695760
298254.976,4137579.461,-1.696718
298254.951,4137579.263,-1.699141
298254.925,4137579.064,-1.703031
298254.898,4137578.866,-1.708390
298254.870,4137578.668,-1.715219
298254.841,4137578.470,-1.716644
298254.813,4137578.272,-1.703951
298254.788,4137578.074,-1.684799
298254.767,4137577.875,-1.667613
298254.749,4137577.676,-1.652415
298254.734,4137577.476,-1.639213
298254.722,4137577.277,-1.628009
298254.711,4137577.077,-1.618800
298254.702,4137576.877,-1.611580
298254.695,4137576.677,-1.606343
